Vdd	V(vdd)	V(vin)	I(Vdd)	I(Vin)	Ib(M1)	Id(M1)	Ig(M1)	Is(M1)
Step Information: Vin=0  (Step: 1/6)
2.640000000000000e+00	2.640000e+00	4.000000e-01	-1.600005e-06	0.000000e+00	-2.650000e-12	1.600005e-06	0.000000e+00	-1.600003e-06
2.660000000000000e+00	2.660000e+00	4.000000e-01	-1.600005e-06	0.000000e+00	-2.670000e-12	1.600005e-06	0.000000e+00	-1.600003e-06
2.680000000000000e+00	2.680000e+00	4.000000e-01	-1.600005e-06	0.000000e+00	-2.690000e-12	1.600005e-06	0.000000e+00	-1.600003e-06
2.700000000000000e+00	2.700000e+00	4.000000e-01	-1.600005e-06	0.000000e+00	-2.710000e-12	1.600005e-06	0.000000e+00	-1.600003e-06
2.720000000000000e+00	2.720000e+00	4.000000e-01	-1.600005e-06	0.000000e+00	-2.730000e-12	1.600005e-06	0.000000e+00	-1.600003e-06
2.740000000000000e+00	2.740000e+00	4.000000e-01	-1.600005e-06	0.000000e+00	-2.750000e-12	1.600005e-06	0.000000e+00	-1.600003e-06
2.760000000000000e+00	2.760000e+00	4.000000e-01	-1.600005e-06	0.000000e+00	-2.770000e-12	1.600005e-06	0.000000e+00	-1.600003e-06
2.780000000000000e+00	2.780000e+00	4.000000e-01	-1.600006e-06	0.000000e+00	-2.790000e-12	1.600006e-06	0.000000e+00	-1.600003e-06
2.800000000000000e+00	2.800000e+00	4.000000e-01	-1.600006e-06	0.000000e+00	-2.810000e-12	1.600006e-06	0.000000e+00	-1.600003e-06
2.820000000000000e+00	2.820000e+00	4.000000e-01	-1.600006e-06	0.000000e+00	-2.830000e-12	1.600006e-06	0.000000e+00	-1.600003e-06
2.840000000000000e+00	2.840000e+00	4.000000e-01	-1.600006e-06	0.000000e+00	-2.850000e-12	1.600006e-06	0.000000e+00	-1.600003e-06
2.860000000000000e+00	2.860000e+00	4.000000e-01	-1.600006e-06	0.000000e+00	-2.870000e-12	1.600006e-06	0.000000e+00	-1.600003e-06
2.880000000000000e+00	2.880000e+00	4.000000e-01	-1.600006e-06	0.000000e+00	-2.890000e-12	1.600006e-06	0.000000e+00	-1.600003e-06
2.900000000000000e+00	2.900000e+00	4.000000e-01	-1.600006e-06	0.000000e+00	-2.910000e-12	1.600006e-06	0.000000e+00	-1.600003e-06
2.920000000000000e+00	2.920000e+00	4.000000e-01	-1.600006e-06	0.000000e+00	-2.930000e-12	1.600006e-06	0.000000e+00	-1.600003e-06
2.940000000000000e+00	2.940000e+00	4.000000e-01	-1.600006e-06	0.000000e+00	-2.950000e-12	1.600006e-06	0.000000e+00	-1.600003e-06
2.960000000000000e+00	2.960000e+00	4.000000e-01	-1.600006e-06	0.000000e+00	-2.970000e-12	1.600006e-06	0.000000e+00	-1.600003e-06
2.980000000000000e+00	2.980000e+00	4.000000e-01	-1.600006e-06	0.000000e+00	-2.990000e-12	1.600006e-06	0.000000e+00	-1.600003e-06
3.000000000000000e+00	3.000000e+00	4.000000e-01	-1.600006e-06	0.000000e+00	-3.010000e-12	1.600006e-06	0.000000e+00	-1.600003e-06
3.020000000000000e+00	3.020000e+00	4.000000e-01	-1.600006e-06	0.000000e+00	-3.030000e-12	1.600006e-06	0.000000e+00	-1.600003e-06
3.040000000000000e+00	3.040000e+00	4.000000e-01	-1.600006e-06	0.000000e+00	-3.050000e-12	1.600006e-06	0.000000e+00	-1.600003e-06
3.060000000000000e+00	3.060000e+00	4.000000e-01	-1.600006e-06	0.000000e+00	-3.070000e-12	1.600006e-06	0.000000e+00	-1.600003e-06
3.080000000000000e+00	3.080000e+00	4.000000e-01	-1.600006e-06	0.000000e+00	-3.090000e-12	1.600006e-06	0.000000e+00	-1.600003e-06
3.100000000000000e+00	3.100000e+00	4.000000e-01	-1.600006e-06	0.000000e+00	-3.110000e-12	1.600006e-06	0.000000e+00	-1.600003e-06
3.120000000000000e+00	3.120000e+00	4.000000e-01	-1.600006e-06	0.000000e+00	-3.130000e-12	1.600006e-06	0.000000e+00	-1.600003e-06
3.140000000000000e+00	3.140000e+00	4.000000e-01	-1.600006e-06	0.000000e+00	-3.150000e-12	1.600006e-06	0.000000e+00	-1.600003e-06
3.160000000000000e+00	3.160000e+00	4.000000e-01	-1.600006e-06	0.000000e+00	-3.170000e-12	1.600006e-06	0.000000e+00	-1.600003e-06
3.180000000000000e+00	3.180000e+00	4.000000e-01	-1.600006e-06	0.000000e+00	-3.190000e-12	1.600006e-06	0.000000e+00	-1.600003e-06
3.200000000000000e+00	3.200000e+00	4.000000e-01	-1.600006e-06	0.000000e+00	-3.210000e-12	1.600006e-06	0.000000e+00	-1.600003e-06
3.220000000000000e+00	3.220000e+00	4.000000e-01	-1.600006e-06	0.000000e+00	-3.230000e-12	1.600006e-06	0.000000e+00	-1.600003e-06
3.240000000000000e+00	3.240000e+00	4.000000e-01	-1.600006e-06	0.000000e+00	-3.250000e-12	1.600006e-06	0.000000e+00	-1.600003e-06
3.260000000000000e+00	3.260000e+00	4.000000e-01	-1.600006e-06	0.000000e+00	-3.270000e-12	1.600006e-06	0.000000e+00	-1.600003e-06
3.280000000000000e+00	3.280000e+00	4.000000e-01	-1.600007e-06	0.000000e+00	-3.290000e-12	1.600007e-06	0.000000e+00	-1.600003e-06
3.300000000000000e+00	3.300000e+00	4.000000e-01	-1.600007e-06	0.000000e+00	-3.310000e-12	1.600007e-06	0.000000e+00	-1.600003e-06
3.320000000000000e+00	3.320000e+00	4.000000e-01	-1.600007e-06	0.000000e+00	-3.330000e-12	1.600007e-06	0.000000e+00	-1.600003e-06
3.340000000000000e+00	3.340000e+00	4.000000e-01	-1.600007e-06	0.000000e+00	-3.350000e-12	1.600007e-06	0.000000e+00	-1.600003e-06
3.360000000000000e+00	3.360000e+00	4.000000e-01	-1.600007e-06	0.000000e+00	-3.370000e-12	1.600007e-06	0.000000e+00	-1.600003e-06
3.380000000000000e+00	3.380000e+00	4.000000e-01	-1.600007e-06	0.000000e+00	-3.390000e-12	1.600007e-06	0.000000e+00	-1.600003e-06
3.400000000000000e+00	3.400000e+00	4.000000e-01	-1.600007e-06	0.000000e+00	-3.410000e-12	1.600007e-06	0.000000e+00	-1.600003e-06
3.420000000000000e+00	3.420000e+00	4.000000e-01	-1.600007e-06	0.000000e+00	-3.430000e-12	1.600007e-06	0.000000e+00	-1.600003e-06
3.440000000000000e+00	3.440000e+00	4.000000e-01	-1.600007e-06	0.000000e+00	-3.450000e-12	1.600007e-06	0.000000e+00	-1.600003e-06
3.460000000000000e+00	3.460000e+00	4.000000e-01	-1.600007e-06	0.000000e+00	-3.470000e-12	1.600007e-06	0.000000e+00	-1.600003e-06
3.480000000000000e+00	3.480000e+00	4.000000e-01	-1.600007e-06	0.000000e+00	-3.490000e-12	1.600007e-06	0.000000e+00	-1.600003e-06
3.500000000000000e+00	3.500000e+00	4.000000e-01	-1.600007e-06	0.000000e+00	-3.510000e-12	1.600007e-06	0.000000e+00	-1.600004e-06
3.520000000000000e+00	3.520000e+00	4.000000e-01	-1.600007e-06	0.000000e+00	-3.530000e-12	1.600007e-06	0.000000e+00	-1.600004e-06
3.540000000000000e+00	3.540000e+00	4.000000e-01	-1.600007e-06	0.000000e+00	-3.550000e-12	1.600007e-06	0.000000e+00	-1.600004e-06
3.560000000000000e+00	3.560000e+00	4.000000e-01	-1.600007e-06	0.000000e+00	-3.570000e-12	1.600007e-06	0.000000e+00	-1.600004e-06
3.580000000000000e+00	3.580000e+00	4.000000e-01	-1.600007e-06	0.000000e+00	-3.590000e-12	1.600007e-06	0.000000e+00	-1.600004e-06
3.600000000000000e+00	3.600000e+00	4.000000e-01	-1.600007e-06	0.000000e+00	-3.610000e-12	1.600007e-06	0.000000e+00	-1.600004e-06
3.620000000000000e+00	3.620000e+00	4.000000e-01	-1.600007e-06	0.000000e+00	-3.630000e-12	1.600007e-06	0.000000e+00	-1.600004e-06
3.640000000000000e+00	3.640000e+00	4.000000e-01	-1.600007e-06	0.000000e+00	-3.650000e-12	1.600007e-06	0.000000e+00	-1.600004e-06
3.660000000000000e+00	3.660000e+00	4.000000e-01	-1.600007e-06	0.000000e+00	-3.670000e-12	1.600007e-06	0.000000e+00	-1.600004e-06
3.680000000000000e+00	3.680000e+00	4.000000e-01	-1.600007e-06	0.000000e+00	-3.690000e-12	1.600007e-06	0.000000e+00	-1.600004e-06
3.700000000000000e+00	3.700000e+00	4.000000e-01	-1.600007e-06	0.000000e+00	-3.710000e-12	1.600007e-06	0.000000e+00	-1.600004e-06
3.720000000000000e+00	3.720000e+00	4.000000e-01	-1.600007e-06	0.000000e+00	-3.730000e-12	1.600007e-06	0.000000e+00	-1.600004e-06
3.740000000000000e+00	3.740000e+00	4.000000e-01	-1.600008e-06	0.000000e+00	-3.750000e-12	1.600008e-06	0.000000e+00	-1.600004e-06
3.760000000000000e+00	3.760000e+00	4.000000e-01	-1.600008e-06	0.000000e+00	-3.770000e-12	1.600008e-06	0.000000e+00	-1.600004e-06
3.780000000000000e+00	3.780000e+00	4.000000e-01	-1.600008e-06	0.000000e+00	-3.790000e-12	1.600008e-06	0.000000e+00	-1.600004e-06
3.800000000000000e+00	3.800000e+00	4.000000e-01	-1.600008e-06	0.000000e+00	-3.810000e-12	1.600008e-06	0.000000e+00	-1.600004e-06
3.820000000000000e+00	3.820000e+00	4.000000e-01	-1.600008e-06	0.000000e+00	-3.830000e-12	1.600008e-06	0.000000e+00	-1.600004e-06
3.840000000000000e+00	3.840000e+00	4.000000e-01	-1.600008e-06	0.000000e+00	-3.850000e-12	1.600008e-06	0.000000e+00	-1.600004e-06
3.860000000000000e+00	3.860000e+00	4.000000e-01	-1.600008e-06	0.000000e+00	-3.870000e-12	1.600008e-06	0.000000e+00	-1.600004e-06
3.880000000000000e+00	3.880000e+00	4.000000e-01	-1.600008e-06	0.000000e+00	-3.890000e-12	1.600008e-06	0.000000e+00	-1.600004e-06
3.900000000000000e+00	3.900000e+00	4.000000e-01	-1.600008e-06	0.000000e+00	-3.910000e-12	1.600008e-06	0.000000e+00	-1.600004e-06
3.920000000000000e+00	3.920000e+00	4.000000e-01	-1.600008e-06	0.000000e+00	-3.930000e-12	1.600008e-06	0.000000e+00	-1.600004e-06
3.940000000000000e+00	3.940000e+00	4.000000e-01	-1.600008e-06	0.000000e+00	-3.950000e-12	1.600008e-06	0.000000e+00	-1.600004e-06
3.960000000000000e+00	3.960000e+00	4.000000e-01	-1.600008e-06	0.000000e+00	-3.970000e-12	1.600008e-06	0.000000e+00	-1.600004e-06
3.980000000000000e+00	3.980000e+00	4.000000e-01	-1.600008e-06	0.000000e+00	-3.990000e-12	1.600008e-06	0.000000e+00	-1.600004e-06
4.000000000000000e+00	4.000000e+00	4.000000e-01	-1.600008e-06	0.000000e+00	-4.010000e-12	1.600008e-06	0.000000e+00	-1.600004e-06
4.020000000000000e+00	4.020000e+00	4.000000e-01	-1.600008e-06	0.000000e+00	-4.030000e-12	1.600008e-06	0.000000e+00	-1.600004e-06
4.040000000000000e+00	4.040000e+00	4.000000e-01	-1.600008e-06	0.000000e+00	-4.050000e-12	1.600008e-06	0.000000e+00	-1.600004e-06
4.060000000000000e+00	4.060000e+00	4.000000e-01	-1.600008e-06	0.000000e+00	-4.070000e-12	1.600008e-06	0.000000e+00	-1.600004e-06
4.080000000000000e+00	4.080000e+00	4.000000e-01	-1.600008e-06	0.000000e+00	-4.090000e-12	1.600008e-06	0.000000e+00	-1.600004e-06
4.100000000000000e+00	4.100000e+00	4.000000e-01	-1.600008e-06	0.000000e+00	-4.110000e-12	1.600008e-06	0.000000e+00	-1.600004e-06
4.120000000000000e+00	4.120000e+00	4.000000e-01	-1.600008e-06	0.000000e+00	-4.130000e-12	1.600008e-06	0.000000e+00	-1.600004e-06
4.140000000000000e+00	4.140000e+00	4.000000e-01	-1.600008e-06	0.000000e+00	-4.150000e-12	1.600008e-06	0.000000e+00	-1.600004e-06
4.160000000000000e+00	4.160000e+00	4.000000e-01	-1.600008e-06	0.000000e+00	-4.170000e-12	1.600008e-06	0.000000e+00	-1.600004e-06
4.180000000000000e+00	4.180000e+00	4.000000e-01	-1.600008e-06	0.000000e+00	-4.190000e-12	1.600008e-06	0.000000e+00	-1.600004e-06
4.200000000000000e+00	4.200000e+00	4.000000e-01	-1.600008e-06	0.000000e+00	-4.210000e-12	1.600008e-06	0.000000e+00	-1.600004e-06
4.220000000000000e+00	4.220000e+00	4.000000e-01	-1.600008e-06	0.000000e+00	-4.230000e-12	1.600008e-06	0.000000e+00	-1.600004e-06
4.240000000000000e+00	4.240000e+00	4.000000e-01	-1.600009e-06	0.000000e+00	-4.250000e-12	1.600009e-06	0.000000e+00	-1.600004e-06
4.260000000000000e+00	4.260000e+00	4.000000e-01	-1.600009e-06	0.000000e+00	-4.270000e-12	1.600009e-06	0.000000e+00	-1.600004e-06
4.280000000000000e+00	4.280000e+00	4.000000e-01	-1.600009e-06	0.000000e+00	-4.290000e-12	1.600009e-06	0.000000e+00	-1.600004e-06
4.300000000000000e+00	4.300000e+00	4.000000e-01	-1.600009e-06	0.000000e+00	-4.310000e-12	1.600009e-06	0.000000e+00	-1.600004e-06
4.320000000000000e+00	4.320000e+00	4.000000e-01	-1.600009e-06	0.000000e+00	-4.330000e-12	1.600009e-06	0.000000e+00	-1.600004e-06
4.340000000000000e+00	4.340000e+00	4.000000e-01	-1.600009e-06	0.000000e+00	-4.350000e-12	1.600009e-06	0.000000e+00	-1.600004e-06
4.360000000000000e+00	4.360000e+00	4.000000e-01	-1.600009e-06	0.000000e+00	-4.370000e-12	1.600009e-06	0.000000e+00	-1.600004e-06
4.380000000000000e+00	4.380000e+00	4.000000e-01	-1.600009e-06	0.000000e+00	-4.390000e-12	1.600009e-06	0.000000e+00	-1.600004e-06
4.400000000000000e+00	4.400000e+00	4.000000e-01	-1.600009e-06	0.000000e+00	-4.410000e-12	1.600009e-06	0.000000e+00	-1.600004e-06
4.420000000000000e+00	4.420000e+00	4.000000e-01	-1.600009e-06	0.000000e+00	-4.430000e-12	1.600009e-06	0.000000e+00	-1.600004e-06
4.440000000000000e+00	4.440000e+00	4.000000e-01	-1.600009e-06	0.000000e+00	-4.450000e-12	1.600009e-06	0.000000e+00	-1.600004e-06
4.460000000000000e+00	4.460000e+00	4.000000e-01	-1.600009e-06	0.000000e+00	-4.470000e-12	1.600009e-06	0.000000e+00	-1.600004e-06
4.480000000000000e+00	4.480000e+00	4.000000e-01	-1.600009e-06	0.000000e+00	-4.490000e-12	1.600009e-06	0.000000e+00	-1.600004e-06
4.500000000000000e+00	4.500000e+00	4.000000e-01	-1.600009e-06	0.000000e+00	-4.510000e-12	1.600009e-06	0.000000e+00	-1.600004e-06
4.520000000000000e+00	4.520000e+00	4.000000e-01	-1.600009e-06	0.000000e+00	-4.530000e-12	1.600009e-06	0.000000e+00	-1.600005e-06
4.540000000000000e+00	4.540000e+00	4.000000e-01	-1.600009e-06	0.000000e+00	-4.550000e-12	1.600009e-06	0.000000e+00	-1.600005e-06
4.560000000000000e+00	4.560000e+00	4.000000e-01	-1.600009e-06	0.000000e+00	-4.570000e-12	1.600009e-06	0.000000e+00	-1.600005e-06
4.580000000000000e+00	4.580000e+00	4.000000e-01	-1.600009e-06	0.000000e+00	-4.590000e-12	1.600009e-06	0.000000e+00	-1.600005e-06
4.600000000000001e+00	4.600000e+00	4.000000e-01	-1.600009e-06	0.000000e+00	-4.610000e-12	1.600009e-06	0.000000e+00	-1.600005e-06
4.620000000000000e+00	4.620000e+00	4.000000e-01	-1.600009e-06	0.000000e+00	-4.630000e-12	1.600009e-06	0.000000e+00	-1.600005e-06
4.640000000000000e+00	4.640000e+00	4.000000e-01	-1.600009e-06	0.000000e+00	-4.650000e-12	1.600009e-06	0.000000e+00	-1.600005e-06
4.660000000000000e+00	4.660000e+00	4.000000e-01	-1.600009e-06	0.000000e+00	-4.670000e-12	1.600009e-06	0.000000e+00	-1.600005e-06
4.680000000000000e+00	4.680000e+00	4.000000e-01	-1.600009e-06	0.000000e+00	-4.690000e-12	1.600009e-06	0.000000e+00	-1.600005e-06
4.700000000000000e+00	4.700000e+00	4.000000e-01	-1.600009e-06	0.000000e+00	-4.710000e-12	1.600009e-06	0.000000e+00	-1.600005e-06
4.720000000000000e+00	4.720000e+00	4.000000e-01	-1.600009e-06	0.000000e+00	-4.730000e-12	1.600009e-06	0.000000e+00	-1.600005e-06
4.740000000000000e+00	4.740000e+00	4.000000e-01	-1.600009e-06	0.000000e+00	-4.750000e-12	1.600009e-06	0.000000e+00	-1.600005e-06
4.760000000000000e+00	4.760000e+00	4.000000e-01	-1.600010e-06	0.000000e+00	-4.770000e-12	1.600010e-06	0.000000e+00	-1.600005e-06
4.780000000000000e+00	4.780000e+00	4.000000e-01	-1.600010e-06	0.000000e+00	-4.790000e-12	1.600010e-06	0.000000e+00	-1.600005e-06
4.800000000000000e+00	4.800000e+00	4.000000e-01	-1.600010e-06	0.000000e+00	-4.810000e-12	1.600010e-06	0.000000e+00	-1.600005e-06
4.820000000000000e+00	4.820000e+00	4.000000e-01	-1.600010e-06	0.000000e+00	-4.830000e-12	1.600010e-06	0.000000e+00	-1.600005e-06
4.840000000000000e+00	4.840000e+00	4.000000e-01	-1.600010e-06	0.000000e+00	-4.850000e-12	1.600010e-06	0.000000e+00	-1.600005e-06
4.860000000000000e+00	4.860000e+00	4.000000e-01	-1.600010e-06	0.000000e+00	-4.870000e-12	1.600010e-06	0.000000e+00	-1.600005e-06
4.880000000000000e+00	4.880000e+00	4.000000e-01	-1.600010e-06	0.000000e+00	-4.890000e-12	1.600010e-06	0.000000e+00	-1.600005e-06
4.900000000000000e+00	4.900000e+00	4.000000e-01	-1.600010e-06	0.000000e+00	-4.910000e-12	1.600010e-06	0.000000e+00	-1.600005e-06
4.920000000000000e+00	4.920000e+00	4.000000e-01	-1.600010e-06	0.000000e+00	-4.930000e-12	1.600010e-06	0.000000e+00	-1.600005e-06
4.940000000000000e+00	4.940000e+00	4.000000e-01	-1.600010e-06	0.000000e+00	-4.950000e-12	1.600010e-06	0.000000e+00	-1.600005e-06
4.960000000000000e+00	4.960000e+00	4.000000e-01	-1.600010e-06	0.000000e+00	-4.970000e-12	1.600010e-06	0.000000e+00	-1.600005e-06
4.980000000000000e+00	4.980000e+00	4.000000e-01	-1.600010e-06	0.000000e+00	-4.990000e-12	1.600010e-06	0.000000e+00	-1.600005e-06
5.000000000000000e+00	5.000000e+00	4.000000e-01	-1.600010e-06	0.000000e+00	-5.010000e-12	1.600010e-06	0.000000e+00	-1.600005e-06
Step Information: Vin=800m  (Step: 3/6)
0.000000000000000e+00	0.000000e+00	8.000000e-01	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-0.000000e+00
2.000000000000000e-02	2.000000e-02	8.000000e-01	-3.160000e-07	0.000000e+00	-2.538488e-14	3.160000e-07	0.000000e+00	-3.160000e-07
4.000000000000000e-02	4.000000e-02	8.000000e-01	-6.240001e-07	0.000000e+00	-4.787007e-14	6.240001e-07	0.000000e+00	-6.240001e-07
6.000000000000000e-02	6.000000e-02	8.000000e-01	-9.240001e-07	0.000000e+00	-6.901701e-14	9.240001e-07	0.000000e+00	-9.240001e-07
8.000000000000000e-02	8.000000e-02	8.000000e-01	-1.216000e-06	0.000000e+00	-8.954634e-14	1.216000e-06	0.000000e+00	-1.216000e-06
1.000000000000000e-01	1.000000e-01	8.000000e-01	-1.500000e-06	0.000000e+00	-1.097906e-13	1.500000e-06	0.000000e+00	-1.500000e-06
1.200000000000000e-01	1.200000e-01	8.000000e-01	-1.776000e-06	0.000000e+00	-1.299034e-13	1.776000e-06	0.000000e+00	-1.776000e-06
1.400000000000000e-01	1.400000e-01	8.000000e-01	-2.044000e-06	0.000000e+00	-1.499554e-13	2.044000e-06	0.000000e+00	-2.044000e-06
1.600000000000000e-01	1.600000e-01	8.000000e-01	-2.304000e-06	0.000000e+00	-1.699794e-13	2.304000e-06	0.000000e+00	-2.304000e-06
1.800000000000000e-01	1.800000e-01	8.000000e-01	-2.556000e-06	0.000000e+00	-1.899905e-13	2.556000e-06	0.000000e+00	-2.556000e-06
2.000000000000000e-01	2.000000e-01	8.000000e-01	-2.800000e-06	0.000000e+00	-2.099956e-13	2.800000e-06	0.000000e+00	-2.800000e-06
2.200000000000000e-01	2.200000e-01	8.000000e-01	-3.036000e-06	0.000000e+00	-2.299980e-13	3.036000e-06	0.000000e+00	-3.036000e-06
2.400000000000000e-01	2.400000e-01	8.000000e-01	-3.264000e-06	0.000000e+00	-2.499991e-13	3.264000e-06	0.000000e+00	-3.264000e-06
2.600000000000000e-01	2.600000e-01	8.000000e-01	-3.484000e-06	0.000000e+00	-2.699996e-13	3.484000e-06	0.000000e+00	-3.484000e-06
2.800000000000000e-01	2.800000e-01	8.000000e-01	-3.696000e-06	0.000000e+00	-2.899998e-13	3.696000e-06	0.000000e+00	-3.696000e-06
3.000000000000000e-01	3.000000e-01	8.000000e-01	-3.900001e-06	0.000000e+00	-3.099999e-13	3.900001e-06	0.000000e+00	-3.900000e-06
3.200000000000000e-01	3.200000e-01	8.000000e-01	-4.096001e-06	0.000000e+00	-3.300000e-13	4.096001e-06	0.000000e+00	-4.096000e-06
3.400000000000000e-01	3.400000e-01	8.000000e-01	-4.284001e-06	0.000000e+00	-3.500000e-13	4.284001e-06	0.000000e+00	-4.284000e-06
3.600000000000000e-01	3.600000e-01	8.000000e-01	-4.464001e-06	0.000000e+00	-3.700000e-13	4.464001e-06	0.000000e+00	-4.464001e-06
3.800000000000000e-01	3.800000e-01	8.000000e-01	-4.636001e-06	0.000000e+00	-3.900000e-13	4.636001e-06	0.000000e+00	-4.636001e-06
4.000000000000000e-01	4.000000e-01	8.000000e-01	-4.800001e-06	0.000000e+00	-4.100000e-13	4.800001e-06	0.000000e+00	-4.800001e-06
4.200000000000000e-01	4.200000e-01	8.000000e-01	-4.956001e-06	0.000000e+00	-4.300000e-13	4.956001e-06	0.000000e+00	-4.956000e-06
4.400000000000000e-01	4.400000e-01	8.000000e-01	-5.104001e-06	0.000000e+00	-4.500000e-13	5.104001e-06	0.000000e+00	-5.104001e-06
4.600000000000000e-01	4.600000e-01	8.000000e-01	-5.244001e-06	0.000000e+00	-4.700000e-13	5.244001e-06	0.000000e+00	-5.244000e-06
4.800000000000000e-01	4.800000e-01	8.000000e-01	-5.376001e-06	0.000000e+00	-4.900000e-13	5.376001e-06	0.000000e+00	-5.376000e-06
5.000000000000000e-01	5.000000e-01	8.000000e-01	-5.500001e-06	0.000000e+00	-5.100000e-13	5.500001e-06	0.000000e+00	-5.500000e-06
5.200000000000000e-01	5.200000e-01	8.000000e-01	-5.616001e-06	0.000000e+00	-5.300000e-13	5.616001e-06	0.000000e+00	-5.616001e-06
5.400000000000000e-01	5.400000e-01	8.000000e-01	-5.724001e-06	0.000000e+00	-5.500000e-13	5.724001e-06	0.000000e+00	-5.724000e-06
5.600000000000001e-01	5.600000e-01	8.000000e-01	-5.824001e-06	0.000000e+00	-5.700000e-13	5.824001e-06	0.000000e+00	-5.824001e-06
5.800000000000000e-01	5.800000e-01	8.000000e-01	-5.916001e-06	0.000000e+00	-5.900000e-13	5.916001e-06	0.000000e+00	-5.916001e-06
6.000000000000000e-01	6.000000e-01	8.000000e-01	-6.000001e-06	0.000000e+00	-6.100000e-13	6.000001e-06	0.000000e+00	-6.000001e-06
6.200000000000000e-01	6.200000e-01	8.000000e-01	-6.076001e-06	0.000000e+00	-6.300000e-13	6.076001e-06	0.000000e+00	-6.076001e-06
6.400000000000000e-01	6.400000e-01	8.000000e-01	-6.144001e-06	0.000000e+00	-6.500000e-13	6.144001e-06	0.000000e+00	-6.144001e-06
6.600000000000000e-01	6.600000e-01	8.000000e-01	-6.204001e-06	0.000000e+00	-6.700000e-13	6.204001e-06	0.000000e+00	-6.204001e-06
6.800000000000000e-01	6.800000e-01	8.000000e-01	-6.256001e-06	0.000000e+00	-6.900000e-13	6.256001e-06	0.000000e+00	-6.256001e-06
7.000000000000001e-01	7.000000e-01	8.000000e-01	-6.300002e-06	0.000000e+00	-7.100000e-13	6.300002e-06	0.000000e+00	-6.300001e-06
7.200000000000000e-01	7.200000e-01	8.000000e-01	-6.336002e-06	0.000000e+00	-7.300000e-13	6.336002e-06	0.000000e+00	-6.336001e-06
7.400000000000000e-01	7.400000e-01	8.000000e-01	-6.364001e-06	0.000000e+00	-7.500000e-13	6.364001e-06	0.000000e+00	-6.364001e-06
7.600000000000000e-01	7.600000e-01	8.000000e-01	-6.384002e-06	0.000000e+00	-7.700000e-13	6.384002e-06	0.000000e+00	-6.384001e-06
7.800000000000000e-01	7.800000e-01	8.000000e-01	-6.396001e-06	0.000000e+00	-7.900000e-13	6.396001e-06	0.000000e+00	-6.396001e-06
8.000000000000000e-01	8.000000e-01	8.000000e-01	-6.400001e-06	0.000000e+00	-8.100000e-13	6.400001e-06	0.000000e+00	-6.400001e-06
8.200000000000001e-01	8.200000e-01	8.000000e-01	-6.400001e-06	0.000000e+00	-8.300000e-13	6.400001e-06	0.000000e+00	-6.400001e-06
8.400000000000000e-01	8.400000e-01	8.000000e-01	-6.400002e-06	0.000000e+00	-8.500000e-13	6.400002e-06	0.000000e+00	-6.400001e-06
8.600000000000000e-01	8.600000e-01	8.000000e-01	-6.400002e-06	0.000000e+00	-8.700000e-13	6.400002e-06	0.000000e+00	-6.400001e-06
8.800000000000000e-01	8.800000e-01	8.000000e-01	-6.400002e-06	0.000000e+00	-8.900000e-13	6.400002e-06	0.000000e+00	-6.400001e-06
9.000000000000000e-01	9.000000e-01	8.000000e-01	-6.400002e-06	0.000000e+00	-9.100000e-13	6.400002e-06	0.000000e+00	-6.400001e-06
9.200000000000000e-01	9.200000e-01	8.000000e-01	-6.400002e-06	0.000000e+00	-9.300000e-13	6.400002e-06	0.000000e+00	-6.400001e-06
9.400000000000001e-01	9.400000e-01	8.000000e-01	-6.400002e-06	0.000000e+00	-9.500000e-13	6.400002e-06	0.000000e+00	-6.400001e-06
9.600000000000000e-01	9.600000e-01	8.000000e-01	-6.400002e-06	0.000000e+00	-9.700000e-13	6.400002e-06	0.000000e+00	-6.400001e-06
9.800000000000000e-01	9.800000e-01	8.000000e-01	-6.400002e-06	0.000000e+00	-9.900000e-13	6.400002e-06	0.000000e+00	-6.400001e-06
1.000000000000000e+00	1.000000e+00	8.000000e-01	-6.400002e-06	0.000000e+00	-1.010000e-12	6.400002e-06	0.000000e+00	-6.400001e-06
1.020000000000000e+00	1.020000e+00	8.000000e-01	-6.400002e-06	0.000000e+00	-1.030000e-12	6.400002e-06	0.000000e+00	-6.400001e-06
1.040000000000000e+00	1.040000e+00	8.000000e-01	-6.400002e-06	0.000000e+00	-1.050000e-12	6.400002e-06	0.000000e+00	-6.400001e-06
1.060000000000000e+00	1.060000e+00	8.000000e-01	-6.400002e-06	0.000000e+00	-1.070000e-12	6.400002e-06	0.000000e+00	-6.400001e-06
1.080000000000000e+00	1.080000e+00	8.000000e-01	-6.400002e-06	0.000000e+00	-1.090000e-12	6.400002e-06	0.000000e+00	-6.400001e-06
1.100000000000000e+00	1.100000e+00	8.000000e-01	-6.400002e-06	0.000000e+00	-1.110000e-12	6.400002e-06	0.000000e+00	-6.400001e-06
1.120000000000000e+00	1.120000e+00	8.000000e-01	-6.400002e-06	0.000000e+00	-1.130000e-12	6.400002e-06	0.000000e+00	-6.400001e-06
1.140000000000000e+00	1.140000e+00	8.000000e-01	-6.400002e-06	0.000000e+00	-1.150000e-12	6.400002e-06	0.000000e+00	-6.400001e-06
1.160000000000000e+00	1.160000e+00	8.000000e-01	-6.400002e-06	0.000000e+00	-1.170000e-12	6.400002e-06	0.000000e+00	-6.400001e-06
